,Title,Question,Answer
43,지네한테 물린건지 모르겠어요,방금 화장실에서 다리에 이상한 느낌이 있길래 봤는데 지내가 있어서 후다닥 도망쳤거든요 근데 지네한테 닿긴했는데 물린진 모르겠어요 물린자국은 없고 그냥 놀라서 그런지 그냥 기분인지 살짝 따끔한기분인지 그냥 의식하고 있어서 그런지 살짝 따끔하긴해요 이거 물린걸까요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.지네한테 물리면 물린자국이 표시가 납니다  이빨에 찔린 두개의 자국이 남아있는데  그런거 아니면 물린거는 아니라고 생각합니다   국내 지네는 대부분 독성이없어서 크게 걱정하지않으셔도됩니다   많이 놀라셨죠?
44,마이크 코로나,제가 내일 마이크가 있는 연습실에 가는데요손세정제로 마이크 다 닦고커버씌우고손세정티슈로 감싸고 부르면 괜찮겠죠..?,안가시면 더좋구요 최대한조심하시는수밖에 없어요
45,코로나인지 모르겠어요.,발열은 없어요.항상 체온을 측정하면 36.5이하 입니다.처음에 설사를 하더니 좀 쉬니까 좋아져서 지금은 괜찮습니다.그렇다가 귀가 아프더니 몸살난거처럼 몸이무겁고 권태감이 듭니다. 그것말고는 별다른거 없어요.코로나 인지 말좀 해주세요ㅠㅜ,코로나는 아닌듯 한데요 코로나는 증상만으로 알수가 없습니다 요즘 무증상환자도 늘고있어 걱정입니다 의심되면 검사를 받아보시는것이 좋겠습니다
46,그저께부터 열없는 두통이 조금씩 있는데요.,"집에서 딱히 나가지도 않았고, 잠을 충분히 못잤는지, 아님 날씨가 이래서(온도상승 등) 그런지 두통이 계속 있어요. 그렇다고 열이 나지는 않아요.열없이 두통만 지속되고 있는 이유가 있을까요?",안녕하세요. 하이닥-네이버 지식iN 상담의 한영수 입니다.이러한 두통의 원인은 다양하고 증상의 경중이 심하니정확한 진단을 위한 검사가 필요합니다.​가까운 신경과에서 진료받으시고 치료받으시길 바랍니다.​문의에 도움이 되었기를 바랍니다.감사합니다.
47,의료용 스테이플러 봉합,의료용 스테이플러로 1번 봉합했는데요 이제 4일 지났고봉합할때 붙여준 거즈? 라 해야하나 그게 떨어져서 그런데 또 따로 뭐 붙여줘야하나요?진물이나 뭐 그런건 안나오는거 같은데 여름이라 선풍기 바람이나 땀나면 좀 따갑따갑 하긴합니다그리고 집에있는 과산화수소 솜이나 거즈에 묻혀서 소독 해도 되나요?병원에선 일주일 뒤에 빼러 오라고 하긴하는데 오늘이나 내일 소독 받으러 가야하나요?아 그 잘때 배게 쓰는데 스테이플러 있는쪽으로는 배고 자면 안되나요ㅕ?,"안녕하세요. 하이닥-네이버 지식iN 상담의 강형근 입니다.​4일정도면 피부가 살짝 붙어있는 상태이므로 많이 붓거나 하지 않은 경우면 깨끗하게 두시면 됩니다. 상처 연고를 바르고 거즈나 반창고 같은 것을 붙여두는 것도 괜찮습니다.​제가 지식인 상담이나 온라인 상담을 드리다보니, 오픈된 곳이라서 편안하게 질문하지 못하는 분들이 많으십니다.추가적으로 제가 조언해드리거나 도움드릴 부분이 있다면 사진과 상세한 내용을 보내주세요.아래 까페에서 제가 직접 답변드리겠습니다.https://cafe.naver.com/thls1/"
48,지방세포 원인,어렸을 때부터 라면이나 과자를 남들보다 일찍? 먹고보통 라면 같은 걸로 하루에 한 끼만 먹고(다이어트 목적이 아닌 식습관!) 가끔 간식 먹고 몸무게는 적고 딱 봤을 때 말랐는데1.이렇게 되면 지방세포가 많을까요?2.지방세포가 많아지는 원인이 뭔가요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 손유나 입니다.​지방세포라는 것은 청소년기에 과잉 칼로리를 섭취할 시 지방세포의 분열로 인해 수가 늘어나기도 합니다.지방은 우리 몸에 반드시 필요한 영양소로 우리 몸에 에너지를 주는 자동차의 기름과 같은 역할을 하며, 이러한 지방은 음식물을 통해 섭취가 되며 섭취된 지방은 에너지로 소비되거나 소비되고 남은 지방은 피하지방세포에 저장을 하게 됩니다. 이러한 피하지방세포에 지방이 많이 저장될수록 살이 찌게 됩니다. 즉, 적당한 지방의 섭취와 그에 해당하는 적당한 에너지 소비를 한다면 ""살이 찐다' 라고 걱정 할 필요는 없게됩니다.성인 이전에 살이 찌는 것은 지방세포의 '숫자'가 늘어나는 것이며 성인 이후 살이 찌는 것은 지방 세포의 '크기'가 늘어나게 되는 셈으로, 결국에는 청소년기에 살이 많이 쪄본 경험이 있는 자는 지금 날씬하더라도 지방세포를 이미 많이 보유하고 있기 때문에 나중에 살이 쉽게 찔 수 있는 환경이 되기 쉽습니다.체내의 가장 이상적인 지방세포의 개수는 섭취한 지방만큼 에너지를 소비하여 지방세포를 것입니다.해당 답변이 도움이 되셨으면 좋겠습니다. 감사합니다."
49,사춘기 남자 여유증,저는 키는 또래보다 큰편이고 몸무게도 좀 나가는편입니다 하지만 소위 말하는 마른비만이며 여유증느낌도 있는거 같습니다 유륜주위가 부풀어서 유두가 확실히 보이지가 않고요 눌렀을때 푹푹 들어가는거 같습니다 크기도 남들의 몇배정도의 크기이고요 추울때나 가끔식 쪼그라들고 그러는데 여유증이겠죠...,안녕하세요. 하이닥-네이버 지식iN 상담의 송슬기 입니다.​가성 여유증으로 보입니다.​외과 진찰 받아보세요​답변을 참고하시기 전에1. 온라인 상에서의 답변은 제한적인 정보에 따른 견해로 법적인 책임이 없는 참고 정보로만 고려해주세요.2. 정확한 의학적 검진과 판단은 가까운 병원에 방문하셔서 전문의에게 들으시기 바랍니다.
50,손가락 포진??,가끔 손가락에 이런게 생겨서간지럽기도하고 모르겠어요 왜 생기는지어느날 보면 갑자기 이래서요 꽤 자주..원인이 무엇인가요? 사실 병원을 가야지하고 안가게되더라구요심각한거 아니면 그냥 연고 바를건데 무엇인가요?!,"안녕하세요. 하이닥-네이버 지식iN 상담의 손유나 입니다.​질문 주신 내용만으로는 정확한 진단 및 답변을 드리기 어려운 부분이 있으나, 해당 손가락은 한포진 증상으로파악됩니다. 자세한 진단명은 전문의와 상담 받아보실 것을 권장드립니다.​현재 증상이 일시적인지 아니면 다른 질환이 있는 것인지 확인하셔서원인을 찾는 것을 권장드립니다.​■ 온라인으로 상담시에는 정확한 진단에 어려움이 있을 수 있으니 피부과진료를 보실것을 권장드립니다."
51,얼굴이 뜨거워요,이마가 손으로 만져봤을 때 좀 뜨겁다고 느끼는데 이마말고 얼굴이 좀 뜨거운데 기침이나근육통 등 그런 증상은 없는데 얼굴 전체가 뜨거워요 코로나 증상인가요? 불안해서요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열은 측정해보셨나요? 코로나는 아닌듯 합니다코로나는 증상만으로 알수가 없습니다 요즘 무증상환자도 늘고있어 걱정입니다  의심되면 검사를 받아보시는것이 좋겠습니다​
52,손톱 발톱이 흰색인데요 건강상에 문제가 있는건가요?,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.사진은 뚜렸하지는 않습니다  큰 문제는 없는 듯 한데 불편한 증상이나 지병이 있으신가요?
53,코로나인가요?,나갈때면 항상 마스크를 사용하고 나갔는데 목이 간질간질하고 기침은 안하는데 나 올 것 같은 기분이고 가끔 폐가 아픈기분입니다. 제가 천식이 있었는데 시기가 시기인지라 평소와 비슷한 증상에도 의심되네요ㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나는 아닌것 같습니다코로나는 증상만으로 알수가 없습니다 요즘 무증상환자도 늘고있어 걱정입니다  의심되면 검사를 받아보시는것이 좋겠습니다​
54,급해요 제발요 빨리요 급해요 먹은게 없는데 속이 쓰리고,"요즘 진짜 안 먹어서 속이 자주 쓰렸는데 오늘 학교에서도 속에 든 것이 없어서 속이 엄청 쓰리다 못해 토할 것 같았어요. 그리고 계속 트름이 나오고 윗 쪽 배 (속)이 특히 쓰리고 윗 뱃 속에서 액?이 자꾸 모여 잇는 기분이 들고 목에 뭐가 걸린 느낌도 나요 그래서 토가 너무 하고 싶은데 안ㄴ ㅏ오고요, 또 원래 빈혈이 있었는데 원래는 일어날떄ㅏㄴ 어지러웠는ㄱ데 요즘은 누워있꺼나 눈을 감고 있어도 너무 어지러워요 어지럽다 못해 속도 안 좋아요 아침에 눈을 뜨지도 않았는데도 어지러워요 ㅠㅠㅠㅠ 무슨 증상이죠? 그냐 ㅇ영양이 부족해서 그런거겠죠? ㅈ;금도 속이 ㄴ머무 쓰려서 ㅜㅜㅜㅜㅜㅡ 토도 하고 싶은데 아 ㄴ나오고 어지럽고 또 누우면 괜찮아진 듯 안 괜찮아져요 ㅜㅜㅜㅠㅠㅠ 제발 무슨 증상이죠?? 또 제가 기숙사 생활이라서 급식도 입맛에 안 맞아서 더 잘 못 먹어야ㅛ ㅜㅜㅠㅠㅠ 그냥 비타민으로만 버틸 순 없겠죠?? 급해여 제발요 지금 그냥 횡성수설인데 급합니다 ㅜㅜㅠㅠㅠ 아 긔록 제가 원래 가래가 많은걵 자꾸 가래가 껴요",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시겠네요  스트레스도 많으신것같구요  진료가 필요할 것으로 생각됩니다잘드셔야 하는데...  잠은 잘 주무시나요?  가벼운운동도 좀 해주시는 것이 좋겠습니다
55,출산후 비만 식이장애,현재아기가 돌이지났고 제 몸무게는 20키로넘게 쪄버렸어요....어느순간부터 남편출근하기만하면 혼자 배달음식을 몰래 시켜 폭식을하고 칫솔로 목젖을 자극하여 먹고 토하기를 반복...그 횟수가 점점 증가하여 지금은 제가 먹토를 하기전보다 더 조금 먹는대도.... 지극히 평범한 식사량을 섭취하여도식사를 하고난 후에 위에 음식물이 껴있는듯한 ....정체되어있는 더부룩한느낌이 항상들며그 느낌이 너무싫어서 또 칫솔로 목젖을 인위적으루 자극하여조금있는 음식물마저 게워내야만 속이편안하고몸무겔 재었을때 더 찌지않았음에 한시름 놓입니다그렇게 심하게 먹토를 할때는 먹는 끼니마다 구토를 해야 속이 편하며 ...몇달이흘렀는지 몸무게는 5키로정도가 빠졌고.. 살이 빠졌음에도 불구하고제 얼굴형이 살이 더찐사람처럼 변했어요턱밑 살이 붓어 투턱이되고귀옆살도 볼록해져서 사각형이되서 너무나 충격입니다...찾아보니 침샘이 막혀서 비대해진거라는데지금이라도 얼굴형을 원래대로 돌려놓기위해식습관개선과 운동도하고 먹토도 그만한다면제 침샘이 비대해진것을 원래대로 돌려놓을수있을지궁금합니다....,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시겠네요  혼자서 감당하시기는 힘드실것 같으니  정신건강의학과 진료를 받아보시는 것이좋겠습니다시간이 걸리겠지만  다시 회복하실겁니다
56,렉센에스좌제,"렉센에스좌제변을 볼때 출혈이 있어서 약국에 갔더니렉센에스좌제를 추천해주셨어요근데 주의사항 읽어보니까 출혈있을경우 전문가와 상담하고 사용하라고 되어있는건데병원에 갈 시간은 없고 ,, 그냥 사용 해도 될까요 ?ㅠㅠ",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.네 크게 걱정하실 것은 없을듯 합니다 좌욕을 열심히 하시는 것이 좋을것 같습니다변비도 없에셔야 하고    하지만 진료는 받아보세요  시간 내셔서 가보세요
57,패혈증인가요,어제 변기물을 만졋는데요 열이 37.5~37.8 왓다갓다 하구요 손목팔과 종아리 쪽이 성장통 마냥 아파요 그리고 계속 피곤하네요. 에어컨을 하루종일 쐬고 잇어서 냉방병인가? 싶기도한데 변기물이 자꾸 마음에 걸려서요.. 심장은 빨리 뛰긴 하는데 호흡이 가쁘진 않네요 오른쪽 가슴이 욱신 거리기도 햇어요 소변은 아침에 봣나 안 봣나 모르겟는데.. 그 뒤로 계속 안 보다가 방금 평소의 반 정도만 봣네요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.폐혈증은 아닌듯 합니다 너무 걱정하지않으셔도 됩니다  건강에 대한 걱정이 많으신가요?냉방병의 가능성도 있습니다
