,Title,Question,Answer
22,코가아파요 ㅠㅠㅠ,원래 코가자주헐어서 어떻게 허는지알고 그런데 이번에는 코를 자주 건들지도않앗고 ㅠㅠ 하루아침에 이렇게심해지니가 좀 걱정되요 ㅠㅠ 원래 별거아니겟지 하고 거울안보다가 세수하고 거울봣는데 코가 아주...너무심하더라구요 이런적은 처음이라 너무징그럽고 ㅠㅠ 왜그런건지 단순히 그냥 헐어서그런거겟죠?ㅠㅠ병원가봐야할까요ㅠㅠ?_,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
23,2일전에 약간 목이 부은거같고 가래도 약간 있고 37.4도 이렇게 미열아닌 미열이 조금 올랐다가 바로 내렸는데 찝찝해서 병원에 갔는데 목이 많이 부어있지는 않지만 약간 부었다고 해서 약을 처방 받고 어제부터 먹었는데 약을 먹으면 침 삼킬때 따끔거리는게 없어지지만 목이 계속 간지러워요 그러다 보니 저도 나오지도 않는 기침을 해보려고 하고요 이거 목 감기 맞죠? 그리고 목이 가려울때 좋은 방법 알랴주세용,NA,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
24,입안을 세게 물어 상처가 났습니다.(구내염),밥먹다가 잘못 씹어서 저기를 쎄게 어금니 맞물리면서 물었습니다...피도 겨우 멈췄고 상처도 꽤 심해 살점이 보인듯... 했는데.일단 페리덱스 연고 바르고 저렇게 되었습니다.문제없이 잘 낫고 있는건가요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
25,귀가 붓고 혀가 아프네요,어제부터 오른쪽 귀보다 왼쪽 귀가 부어서 빨갛ㄱ혀는 살짝 누르기만 해도 혓바닥이 아픈데 혹시 왜 그런지 알 수 있을까요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
26,편도쪽 궁금해요 ㅠㅠ!,목에 이물감이 쫌씩 느껴져서 궁금해서 질문합니당...양쪽에 타원 모양 있는게 염증 때문에 그런걸까요..?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
27,목이 막힌느낌,예전에는 담배피면 피다가 가래랑 편도결석 찌꺼기 나오고 그러는데 한한달전부터 목에 가래막힌거마냥 목막힘느껴지고 침삼킬때마다 편도결석 냄새가 나요... 어떻게 해야할까요 가래는 나오긴나와요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
28,찰과상 이후에 딱지가 떼졌는데,찰과상 이후에 딱지가 자연적으로 떼졌는데 염증처럼 흰색에 검은색 반점이 보여요 ㅜㅜ 혹시 염증생긴건가요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
29,귀뚫은곳 염증,"제가 원래 귀걸이를 하고다녔는데 작년말?에서 올해 초쯤에 귀 뒤에 저런식으로 염증같은게 생겼었어요ㅠㅠ 제가 왼쪽귓볼을 두개 뚫고 오른쪽은 하나만 뚫었었는데 염증이 생긴게 왼쪽귀였고,염증이 위쪽에 생긴거였는데 방치했더니 그 밑까지 내려왔었어요. 근데 그게 좀 심해져서 귀걸이 빼고 귀 막고 약 바르고 했더니 시간 지나고나서 나아졌고 다시 깨끗해졌길래 올해 7월 초에 다시 귀를 뚫었는데 이번엔 오른쪽귀가 저러더라구요ㅜㅠㅠ 귀를 막았다 뚫었다 한게 한두번이 아니라 더이상은 막으면 안될 것 같은데 소염제를 먹으면 나아질까요? 같은날에 귀를 뚫고,좀 지나서 양쪽귀를 같은 귀걸이로 갈아꼈는데 왼쪽은 멀쩡하고 오른쪽만 그래서요ㅜ",​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  피어싱 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
30,편도선이 부어서 잠을 못자요,편도선이 붓는 이유가 뭘까요? 잠을 못자요 병원가야될까요제가 저녁을 조금먹어요 입을 벌리고 자요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
31,코피..덩어리,얼마전에 선풍기를 틀어놓고 자다가 코피가 주르륵흐르는느낌이와 바로 손으로 막고 휴지로 닥았죠 선풍기를 틀어놓고 자 코가 건조해서 그러는구나하고요 근데 예상 보다 코피가 너무 많이나고 잠깐만 안 맊아도 뚝.뚝 흘러내릴 종도로 흘러서 급한대로 눌러 지혈 했죠 그래서 피는 어느정도 멈췄고 하는데도 피가 조금씩나오고 코에 이물감이 있어 아주 살살 흥!!을 했는데 피가 쏵 나오는 거예요 그래서 한번도 그전보다는 쎄게 흥!!을 했는데 코에서 손가락 두마디 정도 크기에. 엄청큰 핏덩어리가 코에서 나온거예요 옛날부터 코피에서 핏덩이는 많이 봤는데 이렇게 큰 코핏덩이는 못봤어요 이거 혹시 건강상태 문제인가요??걱정돼요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  비출혈 코피 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
32,귀에 고름이 있어서 귀이개로 걷어내다가 갑자기 귀가 막혔어요 귀에 물들어간거 처럼 고개 옆으로 해서 뺄려하는데 절대 안빠집니다,NA,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
33,돌발성난청 3개월이 지나고,돌발성난청이 5월에 발병해서 즉시 대학병원에 입원치료하고 지금 현재 통원치료중입니다현재상태는 고주파수와 저주파수는 정상에 가깝지만 중주파수가 50데시벨로 처음발병했을때와 거의 차이가 없습니다.그리고 약한 이명도 있습니다. 3개월이 지나면 더이상 회복이 어렵나요? 다른 치료를 병행해야 할까요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
34,어떤 병원을 가야할까요?,어릴때부터 비염때문에 콧물.재채기 등 좀 고생 좀 했다가 한 1년 반정도 없어졌던거 같아요. 그러다 최근 다시 찾아왔는데 지금 보니 알레르기 비염인거같아요. 아침과 오후에 좀 연속으로 재채기를하고 콧물도 나옵니다. 이것까지는 그냥 약국에서 약을 사다먹으면 괜찮지만 알레르기 때문에 밤에 눈이 너무 가렵습니다. 특히 눈 앞머리라고해야하나요? 그 부분이 간지러우면서 아프기도하고 어쩔 수 없이 약간 긁게됐는데 눈이 빨개요..이래서 안과를 가야할지 이비인후과를 가야할지 고민입니다. 기침 한번 하면 입천장이 너무 가렵고 눈도 가렵고.. 아무래도 눈이 가려운게 비염때문인거같으니 이비인후과이려나요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
35,코수술후 코안뚫림,코수술을 어제 오후세시쯤햇는데하루지난오늘한쪽솜만 제거햏는데제거한곳이 8시간이지나도 뚫리지가않네요거의막힌급이에요빨리뚫리는법 없을까요 숨쉴수가없고맛도안나고.,"안녕하세요. 하이닥-네이버 지식iN 상담의 서효석 입니다.지금은 지켜보는 것이 가장 좋을것 같습니다.다음날 병원에서 안을 확인해 보는것이 좋겠습니다.# 고민해결에 도움이 되셨길 바랍니다.상기 답변은 직접 진료를 하지않고 드리는 답변이라, 100% 정확하지는 않습니다.전문의 선생님에게 직접 상담 및 진찰을 받으시고 판단하시기 바랍니다.성형외과전문의 서효석원장이 답변 드렸습니다."
36,귀연골 코수술,귀에 붕대감고있는중인대 일주일은 샤워를 안하는게 맞을까요? 너무 찝찝해서,"안녕하세요. 하이닥-네이버 지식iN 상담의 서효석 입니다.간단한 샤워는 상관없습니다.다만 물이 안들어가게 조심하십시요# 고민해결에 도움이 되셨길 바랍니다.상기 답변은 직접 진료를 하지않고 드리는 답변이라, 100% 정확하지는 않습니다.전문의 선생님에게 직접 상담 및 진찰을 받으시고 판단하시기 바랍니다.성형외과전문의 서효석원장이 답변 드렸습니다."
37,비중격만곡증 해결좀..,코를 만질때마다 코에서 띠그덕띠그덕 소리가 나요...도대체 왜그런거에요? 비염이 있어서 힘들어 죽겠는데..너무 신경쓰여요... 주변얘기로는 비중격만곡증 일 수 도 있다하는데 비중격만곡증 이면 치료 가능한거죠? 알려주세요!!,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.비염증상이 있으시면서, 코를 건드렸을 때 소리가 나신다면코의 뼈인 '비중격'이 이상은 있지 않은지 구조적인 검진을 해보시는 것도 좋을 것 같습니다.​비중격만곡증은 코의 연골인 비중격이 휘어지는 증상으로생각보다 흔한 코의 구조적 문제 중 하나인데요.평소에 외형적으로 휜코증상이 있다거나, 외형적으로는 이상이 없더라도그 동안 코막힘, 비염, 혹은 만성 축농증 증상이 있다면 면밀하게 구조적인 문제인비중격만곡증이 발생하진 않았는지, 확인한 후에 증상을 해결할 수 있는비중격만곡증수술을 진행하는 것이 좋겠습니다.​최근 비중격만곡증 수술은 이비인후과뿐 아니라 코 수술을 하는대부분의 병원에서 가능한 것으로 알고 있지만안전하고 만족스러운 결과를 얻기 위해서는 병원을 선택할 때수술의 편의성, 가격적 측면, 병원의 브랜드 보다 얼마나 코 내부에 대한 수술을 많이 진행하고 있는지검사와 수술 후 관리 시스템이 잘 갖추어져 있는지를 파악하시고 선택하시는 것이 중요합니다.​비중격만곡증과 같이 코막힘, 코질환의 원인이 발견되어 수술이 진행되면실비 보험을 활용할 수 있는 경우가 있지만 적용은가입하신 보험회사와의 계약의 문제이기에 의료진이 가능하다 불가능하다 정확하게 말씀드릴 수는 없습니다.일단, 가입하신 상품에 비중격만곡증 수술이 적용되는지 확인하셔야 하실 것이고수술하시는 병원에서 비중격만곡증 질환(질병코드)에 대하여 증빙서류 발급이 가능 한 곳인지확인하시면 되실 것입니다.​또한 요즘에는 비중격만곡증수술 과정에서 채취 되는 비중격 연골을 통해 코성형을 함께 진행하는데요.​비중격만곡증 수술과 콧볼 축소 등 코성형은 한번에 가능하시기도 하고, 별도로 진행하셔 크게 문제는 없으십니다하지만 이러한 비중격만곡증수술과 함께 미용코성형을진행하기 위해서는 먼저 의료진이 코의 구조에 해박한 지식을 가지고 있는지경험을 탄탄하게 쌓았는지 체크 해 본 다음에 수술을 진행 하시는 것이 좋겠습니다."
